Tweet_ID,Tweet,Sentiment
4745,I ate grilled cheese and tomato soup in a silk robe and idk...i felt powerful,1
4746,@user @user @user @user @user The corn feeds the wretched city slobs,0
4747,@user I’m Vegan...My favorite is either my Mexican Quinoa Dish or Spinach Enchiladas.,1
4748,"I could never. I ain’t moving no where it gets colder than the DMV unless they coming outta picket with 500k or less in the job. Lol... literally I despise the cold, winter, snow, fake ass pumpkin spice lattes, allat.",0
4749,Spinach does not belong in artichoke dip.,0
4750,@user I WANNA SQUASH HIS HEAD WITH TWO FRYING PANS,0
4751,"Cabbage, especially red cabbage, is an excellent source of the antioxidant beta-carotene. Beta-carotene is converted into vitamin A (retinol) in the body. Vitamin A helps to improve vision and is needed for the health of your eyes",1
4752,@user @user @user Who built those cages? Who gave eulogy at KKK grand wizards funeral? Who smears Corn Pops good name?,0
4753,I'm actually stupid my code is Kale_9i whoops forgot that part. 😂😂,0
4754,"@user @user @user and sometimes they just says random ass words of their language, like Riccardo once randomly said ""Cavolo"", which means cabbage for no reason. It is absolutely beautiful",1
4755,@user @user @user Source links there. 🤡🤡,0
4756,RT @user Delighted to lay the foundation stone of squash courts at the Major Dhyan Chand National Stadium. Should encourage poten…,1
4757,So an update on the candied yams I made. I gave myself an 8/10 😊,1
4758,@user Pumpkin pie is gross Icing/frosting should be kept to a min if added at all Cannoli are too sweet yet bland w unpleasant texture,0
4759,The place where I usually order my plates doesn’t have creme spinach. Now I don’t know if I want their food at all 💔,0
4760,Here is how dinner turned out tonight. @user made an amazing kale and watermelon radish salad. She also made some yummy puff pastry cheese twists. What a great way to celebrate my pops. Love y'all!,1
4761,Who’s cutting the onion here?? Huhuhuuu Winnn why are u so precious 🥺?? Truly beautiful inside and outside @user winmetawin,1
4762,RT @user Mfs really out here eating sour cream n onion chips 🤢,0
4763,I love kettle corn,1
4764,@user Not from a street taco 😂😂 she finna give me onion and cilantro with just meat ... FUCK THAT 😂,0
4765,@user Pointless to postpone as millions will ignore rules. Dangling a carrot and taking it away is sick and vindictive Figures are made up from hundreds of false positives Stuff the Government,0
4766,2 Aubrey Sinclair Pumpkin Fuck sneaky @user @user,0
4767,"@user 1) I don't eat carrot except its in salad or cooked. Eg in jollof or fried rice. Cant even eat the salad alone 2) I don't eat paw-paw. Tried a million times buh each time it feels like am eating grass 3) I don't eat catfish except its dry. Very DRIED not ""I think its dry""",0
4768,@user @user @user @user @user @user Shades of Sushant. Beautiful.,1
4769,@user @user Thanks 🌷,1
4770,"@user the carrot cake random as hell, i remember wanting it for years and when i finally got it it tasted turrible",0
4771,@user Why would I even want to eat rice with no meat ? 💀,0
4772,"i had grilled chicken with cabbage, carrots, broccoli, cauliflower, cherry tomatoes and avocado for lunch. but i’m still starving 🙂 i’m about to fuck this diet off so quickly",0
4773,"@user @user @user Katy squash I'm almost never online cause I'm always studying for uni, but when I come here u are always spreading negativity towards Katy, such a shame I swear",0
4774,omg they have a wittle pumpkin its melting and delicious with a little hole in the Top omg where was this before,1
4775,"@user The toddler ate all his “hulk pasta” (spinach) and tried arancini for the first time, so we counted that as a huge win.",1
4776,We have been left in agony and risked poisonous shock after utilizing bizarre garlic nests toxic wasp,0
4777,RT @user It's a good day to be a Rice Owl! 🦉🏈 Behind-the-scenes of NSD21 ⤵️ GoOwls👐 x FlightSchool21,1
4778,@user I hated as a child and I still hate it. Okra!! There is very little food that I hate. Then and now.,0
4779,"@user @user It means you’re preferred government &amp; the media they OWN, want to keep you in the dark and feed you 💩 &amp; you gobble it up! Like a mushroom 🍄 U N D E R S T A N D now?",0
4780,@user @user @user What was cabbage heads after match interview like? What crap did he spout this time? I turned it off straight after match to take dog for a walk.,0
4781,"@user “It’s illegal” It’s not. “It’s a minor” Fiction is not real. No real child involved. “It’s icky” So is cauliflower. “It’s morally wrong” Subjective. “You’re a pedo” You are too immature or toxic to understand boundaries, which is why you lash out irrationally.",0
4782,You make everyone a lovely pumpkin.,1
4783,RT @user i made guac and my parents won’t stop calling it avocado chutney pls get me out of here,0
4784,@user I also randomly bought roasted red peppers— but I was gonna use it for a chicken pesto sandwich however it also sounds bomb with the eggplant Let me know how it tastes!,1
4785,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Help me to rt 🥺 Thank you💙,1
4786,@user Makes me sick so I stay away from the Turnip guy.,0
4787,"every day, I wake up and am saddened to learn that I’m not balls deep in an onion ring :// pain",0
4788,"@user Carrots, not a fan of cucumber",0
4789,@user Love your colors and the theme!! Need me a Tsuki pumpkin 🥺💕,1
4790,@user @user Varies day by day uk 😙 nice to be known for this,1
4791,"Mayo &gt; ketchup. White pizza &gt; all other pizza. Yes, it’s true. I just don’t love tomatoes or tomato based anything ....like chili.",0
4792,"Meet Chickpea, the stray kitty we’ve been feeding. This is the first time she has been ready to be friends and apparently now we are best friends! Wondering what the chances of us getting her inside are...",1
4793,RT @user Idk where he goin but I love my mushroom son 💛,1
4794,Leek used to take me to all the raw ass underground places 😩👌🏽 I miss my free spirited era 😭❤️,1
4795,"@user why 😭, avocado ice cream tastes bad for me 🤢",0
4796,"Okay yes but that doesn't erase colonization, attempted genocide (the Potato ""Famine""), suppression/erasure of the Irish language, and the occupation of Northern Ireland.",0
4797,@user @user Is this the ONION ? You became an abomination along with Gina.,0
4798,@user i literally live for putting garlic in everything. i’m so sorry,0
4799,The worst part about making my salads is chopping up the fucking spinach,0
4800,@user its nice to see so many people contribute to science! i will send it kale,1
4801,@user @user Wait til you guys see tomato pie. It's more infuriating than it sounds somehow. And people claim to like it,0
4802,@user Banning imported rice is stupid if local rice can be subsidize to maybe 5k per bag i don't think anyone would force me to eat them,0
4803,"Me: unexpectedly starting to hate avocado and cucumber My mom: ... my dear, what the duck? Me: .... Louis...",0
4804,@user @user Abortion rates decline under Dem leadership. They have gone up under the orange idiot. The Republican party is not pro-life; they never have been. It's a political carrot. Abortion isn't prohibited in the Bible. It's not even mentioned except in Numbers 5.,0
4805,@user To the morons at the local grocery and department stores. You're walking around in large numbers with a mask on everything but your nose. Your Cabbage Patch mentality of having to get what you want for Christmas doesn't fly in the real world.,0
4806,"Cooked a 19lb turkey today complete with garlic, butter, a bit of mayo and Cajun spices. Wow, that came out juicy and meat nearly fell off the bone. Also served as good excuse to get away from the digital world for a bit.",1
4807,RT @user Sunflower oiled green beans with pink salt.. air fri ! hit the spot U u can thank me later 😌 ☺,1
4808,@user No matter how good it is as a song that dried up turnip ruins it completely,0
4809,"Loved writing about Flavors From Afar in LA's LittleEthiopia, which opened at the start of the pandemic. They employ refugee cooks &amp; put their int'l dishes on rotating menus. Honored they shared their stories w/me. Plus a lamb/okra stew recipe on @user",1
4810,"@user @user GP I love potato leek in early fall when we get fresh leeks from the farmers markets around here. I make my chicken noodle with leg quarters I skin first, then boil in chicken broth and thin egg noodles. So. Danged. Yummy.",1
4811,This the same one who eat hot cheetos nd mac nd cheese with fucking CORN hello?!?!?,0
4812,"Yesterday I had a smoothie with spinach leaf, cherries, blueberries, strawberries, mango, molasses, sea moss, peanut butter, some almond milk, and some juice. Shit was fucking disgusting but that shit was packed with all my vitamins and protein.",0
4813,I gotta start buying them cucumber mask again they were so relaxing and smelled good af,1
4814,"RT @user @user Nice to meet you 🤫🤫🤣🤣It may be good to eat lettuce, fried egg, hamburger steak, cheese, and whatever…",1
4815,RT @user hope you guys are hungry for some pumpkin pie!,1
4816,"Bonjour! Let's make a sandwich to start a happy day! Open the fridge, and grab two pieces of bagels. Take fried eggs as the protein, avocado and spinach as veggies. Finally, add some mustard and cheddar cheese. Have it with a cup of black coffee. Enjoy your morning!",1
4817,@user @user Fazoli's is the greatest drive through Italian bro. Their chicken mushroom alfredo bake is something I've been trying to copy for years to no avail.,1
4818,Today's post is another fridge raid from @user • This mushroom potato leek soup is topped with an amazing garlic parsley oil using our Cortina EVOO and served it up with a nice baguette and enjoyed a nice bowl of happiness!,1
